"","DATA.Chr","DATA.Pos","adjusted.p.values"
"1373","2R",5250486,0.914673708022845
"1374","2R",5255598,0.204877469898827
"1375","2R",5284404,0.724601186767059
"1376","2R",5415737,0.000376525899875378
"1377","2R",5474248,0.53701340059634
"1378","2R",5477514,0.944825293270249
"1379","2R",5515723,9.94353574522652e-07
"1380","2R",5538759,0.785165710541368
"1381","2R",5602431,7.37087415080793e-07
"1382","2R",5606870,0.0126696127564371
"1383","2R",5621318,7.48137013864178e-12
"1384","2R",5674873,0.520916582887247
"1385","2R",5677298,0.913879922554645
"1386","2R",5685717,0.236741353713345
"1387","2R",5694250,0.579408156370178
"1388","2R",5710812,0.381310470624154
"1389","2R",5754496,0.477487252216434
"1390","2R",5786908,0.69136707176095
"1391","2R",5825641,0.866141798893336
"1392","2R",5841970,0.456726835944174
"1393","2R",5854612,0.353986942469215
"1394","2R",5919559,0.995239116437406
"1395","2R",6036411,0.0306980566825151
"1396","2R",6062358,0.668388814781948
"1397","2R",6071086,0.197222522022574
"1398","2R",6501504,0.20635154761971
"1399","2R",6512641,0.00449865813289995
"1400","2R",6706306,0.251852701736993
"1401","2R",6756472,0.578352459197743
"1402","2R",6848819,0.837555130261721
"1403","2R",6853062,0.712546564016049
"1404","2R",6860675,0.797805445174526
"1405","2R",6869557,0.312588020014723
"1406","2R",6907084,0.453846518626712
"1407","2R",6929800,0.760447977826296
"1408","2R",6968149,0.0297920957247691
"1409","2R",7015851,0.00924940989586343
"1410","2R",7016652,0.50764992830814
"1411","2R",7021425,0.981357348691596
"1412","2R",7035848,0.0476558805368124
"1413","2R",7061823,0.78358768027897
"1414","2R",7088768,0.734648110234657
"1415","2R",7244849,0.631377005761216
"1416","2R",7303609,0.92813993262936
"1417","2R",7327128,0.711416141567414
"1418","2R",7328435,0.116672660688919
"1419","2R",7342120,0.846856798833353
"1420","2R",7392832,0.0721203764412996
"1421","2R",7425495,0.631896247248422
"1422","2R",7428638,0.708136360686035
"1423","2R",7604123,0.960734435952591
"1424","2R",7614563,0.092588435080682
"1425","2R",7618246,0.0548628486597524
"1426","2R",7635603,0.904496522959379
"1427","2R",7663344,0.82878377482547
"1428","2R",7680238,0.00013034343449294
"1429","2R",7688944,0.945882692155356
"1430","2R",7690488,0.0265356413731042
"1431","2R",7691703,0.757884872685554
"1432","2R",7726042,0.376808782100389
"1433","2R",7758186,0.0190151291176182
"1434","2R",7778216,0.112788384089142
"1435","2R",7791480,0.0431869496934412
"1436","2R",7835758,0.185242757994478
"1437","2R",7853885,0.844348926067572
"1438","2R",7858033,0.48771794734041
"1439","2R",7891968,0.750768956596309
"1440","2R",7902609,0.525196889931017
"1441","2R",7909053,0.478499345879029
"1442","2R",7949545,0.656492630359592
"1443","2R",7954848,0.721388667714358
"1444","2R",7959162,0.0906970225906434
"1445","2R",7981864,0.738572405203354
"1446","2R",7985863,0.44378188851102
"1447","2R",8081793,0.775304802904484
"1448","2R",8085691,0.965187849283312
"1449","2R",8099450,0.967217923098398
"1450","2R",8157268,0.710555850822703
"1451","2R",8158863,0.262267515774376
"1452","2R",8167802,0.902766956891208
"1453","2R",8184381,0.0192085753100713
"1454","2R",8189065,0.971387462963246
"1455","2R",8248830,0.946581456939476
"1456","2R",8251385,0.0137538787735277
"1457","2R",8256729,0.707547742539897
"1458","2R",8268907,0.243411720925183
"1459","2R",8268910,0.745259789720768
"1460","2R",8290545,0.731234815635279
"1461","2R",8306880,0.580458291896883
"1462","2R",8311356,0.0489420470557313
"1463","2R",8321622,0.751946125763057
"1464","2R",8360257,0.669537933509641
"1465","2R",8412764,0.936446215109848
"1466","2R",8417581,0.896599466211806
"1467","2R",8418316,0.85193762472919
"1468","2R",8428668,0.864557896393551
"1469","2R",8433934,0.318723518467404
"1470","2R",8444699,0.249645091758357
"1471","2R",8502458,0.587450452635892
"1472","2R",8520226,0.0363508627983211
"1473","2R",8572058,0.359929737268173
"1474","2R",8589464,0.966954400063324
"1475","2R",8609415,0.617309457059465
"1476","2R",8643878,0.377436017271459
"1477","2R",8697292,0.784345749683419
"1478","2R",8726717,0.546906942373277
"1479","2R",8759183,0.156197275260687
"1480","2R",8795295,0.496211564622311
"1481","2R",8801569,0.000506166619673841
"1482","2R",8813618,0.00286979877735273
"1483","2R",8823613,0.694304723978303
"1484","2R",8840142,5.19902415040298e-09
"1485","2R",8845397,0.728360972049855
"1486","2R",9039245,0.0793003225742173
"1487","2R",9045217,6.28463056776905e-09
"1488","2R",9050821,0.924943387439997
"1489","2R",9095505,0.877996463517254
"1490","2R",9125678,0.607075807328028
"1491","2R",9126291,0.557132883340415
"1492","2R",9136834,0.42633983369419
"1493","2R",9171291,0.221430087054656
"1494","2R",9171609,0.507044318427033
"1495","2R",9186176,0.359775373300759
"1496","2R",9225154,0.472214595312568
"1497","2R",9233010,0.925118484017277
"1498","2R",9245591,0.605146929056802
"1499","2R",9250343,0.805675423629652
"1500","2R",9287064,0.769470670114695
"1501","2R",9313320,0.986427639639708
"1502","2R",9336087,0.710114128092399
"1503","2R",9344821,0.958336807671994
"1504","2R",9364646,0.95895774356418
"1505","2R",9412149,0.129788943862231
"1506","2R",9426915,0.0843757869231049
"1507","2R",9438537,0.00924983433039033
"1508","2R",9438825,0.890028378079383
"1509","2R",9492226,0.747219486063442
"1510","2R",9501922,0.119677695443574
"1511","2R",9528357,0.952585281511282
"1512","2R",9559440,0.675550388883781
"1513","2R",9636805,0.667848321575799
"1514","2R",9697550,6.11491671461932e-05
"1515","2R",9735582,0.807951326338999
"1516","2R",9745034,0.0996416811829866
"1517","2R",9756328,0.947128072727836
"1518","2R",9790539,0.73574949260877
"1519","2R",9791103,0.793694904734552
"1520","2R",9794917,0.588175550156973
"1521","2R",9821213,0.584973729651325
"1522","2R",9860749,0.74913907041374
"1523","2R",9985876,0.907126443369335
"1524","2R",10004594,0.899876367236583
"1525","2R",10026965,0.922297264698525
"1526","2R",10059367,0.269496623713379
"1527","2R",10101230,0.977415512179261
"1528","2R",10135642,0.00363782936767264
"1529","2R",10159798,0.706010905253187
"1530","2R",10159843,0.0237506328741463
"1531","2R",10163214,0.96221062723647
"1532","2R",10194754,0.014296123187724
"1533","2R",10225717,0.382214753776936
"1534","2R",10243417,1.23654357813885e-06
"1535","2R",10253934,0.760323354635171
"1536","2R",10258711,0.00133753831485861
"1537","2R",10268128,0.567169674760608
"1538","2R",10306748,0.982857984162837
"1539","2R",10309918,0.752815643623411
"1540","2R",10313804,0.885609947703588
"1541","2R",10320766,0.000194302752104108
"1542","2R",10320814,0.000140792776558845
"1543","2R",10335172,0.743502825570089
"1544","2R",10347532,0.000323275921368604
"1545","2R",10352351,0.867538058942661
"1546","2R",10361155,0.00276127510887928
"1547","2R",10363146,0.322780618703027
"1548","2R",10371751,0.000393341220146773
"1549","2R",10372956,0.57708703255719
"1550","2R",10377465,0.000906140685679057
"1551","2R",10404652,0.917195286344429
"1552","2R",10407540,0.207174177873501
"1553","2R",10419914,0.159167534099621
"1554","2R",10425674,0.508016904863398
"1555","2R",10468793,0.884065342003974
"1556","2R",10477813,0.208283437741751
"1557","2R",10488839,0.0502572248496396
"1558","2R",10513015,0.746026794440783
"1559","2R",10555926,0.174794766807544
"1560","2R",10575959,0.75602768446764
"1561","2R",10619517,0.634108409973489
"1562","2R",10647981,0.904174352173774
"1563","2R",10678093,0.505096052447803
"1564","2R",10679569,0.869147736327173
"1565","2R",10686013,0.286919730618413
"1566","2R",10687782,0.0953425734157541
"1567","2R",10730832,0.576746439843865
"1568","2R",10731655,0.676783694533603
"1569","2R",10759829,0.195776785535341
"1570","2R",10770051,0.28450847161113
"1571","2R",10795265,0.0252912022849675
"1572","2R",10821352,0.0327297920726036
"1573","2R",10832274,7.22553145634076e-19
"1574","2R",10833280,0.491935094462329
"1575","2R",10878274,0.964656223921344
"1576","2R",10884795,0.752464454358858
"1577","2R",10904969,0.200514483980143
"1578","2R",10919345,0.561001284310681
"1579","2R",10967300,0.893274439633778
"1580","2R",10971789,0.928721066936736
"1581","2R",10973107,0.0485818890037203
"1582","2R",10974940,3.09867783080492e-05
"1583","2R",11000067,0.766875609735301
"1584","2R",11050785,0.339282989938382
"1585","2R",11075512,1.08456602857792e-07
"1586","2R",11081096,0.54789369175937
"1587","2R",11103799,0.386098474538933
"1588","2R",11117168,0.844187618627618
"1589","2R",11117300,0.719778948428891
"1590","2R",11144521,0.714090774461646
"1591","2R",11185374,0.0709275604381501
"1592","2R",11189599,0.272203817837023
"1593","2R",11241108,0.661058871541309
"1594","2R",11260672,0.331890736454957
"1595","2R",11317292,0.0221753372582651
"1596","2R",11319060,0.0183950256894514
"1597","2R",11358122,0.704713596961172
"1598","2R",11379123,0.994059635738619
"1599","2R",11391932,0.948617237752205
"1600","2R",11392146,0.644435735113633
"1601","2R",11401035,0.000232379539800921
"1602","2R",11408958,0.868269775376904
"1603","2R",11437097,0.0496544598559282
"1604","2R",11459028,0.903619781805394
"1605","2R",11476980,0.802680762284911
"1606","2R",11522552,0.908567056496605
"1607","2R",11536161,0.10314921818271
"1608","2R",11536843,0.883492282567948
"1609","2R",11544099,0.0915919102066069
"1610","2R",11556896,0.640110498116107
"1611","2R",11563023,0.0125957008906276
"1612","2R",11566545,0.657524328999847
"1613","2R",11576348,0.474578549296342
"1614","2R",11585269,0.710987122238682
"1615","2R",11603695,0.731537794989368
"1616","2R",11616655,2.00540592526265e-13
"1617","2R",11628540,0.803201577833821
"1618","2R",11629615,0.00187314986382935
"1619","2R",11652309,0.972008215641693
"1620","2R",11664355,7.29369525837958e-12
"1621","2R",11677739,0.729346875609834
"1622","2R",11684957,0.807738043421251
"1623","2R",11698295,0.618946951989369
"1624","2R",11702938,0.407347514764396
"1625","2R",11733774,0.805597477414949
"1626","2R",11746519,0.006875993138542
"1627","2R",11749368,0.0949589438274888
"1628","2R",11817739,0.173949889514264
"1629","2R",11832647,0.279654406110195
"1630","2R",11875576,0.279960327752394
"1631","2R",11912728,0.827667989916255
"1632","2R",11913940,0.829886411527509
"1633","2R",11919640,0.962667943283519
"1634","2R",11941751,0.111335582636257
"1635","2R",11942138,0.000157497974818922
"1636","2R",11950513,0.205443427514978
"1637","2R",11976839,0.745396736354335
"1638","2R",11977721,0.0167671818228182
"1639","2R",11981187,0.934717614979985
"1640","2R",12000724,0.031198642101116
"1641","2R",12028317,0.310507211414563
"1642","2R",12046944,0.748431861841698
"1643","2R",12060145,0.62435172413137
"1644","2R",12064732,8.18451768031489e-05
"1645","2R",12073192,0.970699235627595
"1646","2R",12096242,0.55332596103851
"1647","2R",12105689,0.010236979220985
"1648","2R",12122778,0.171199630623088
"1649","2R",12205954,0.0274815269975502
"1650","2R",12207375,0.854446411676824
"1651","2R",12208333,0.71913752612198
"1652","2R",12209692,0.000568542773670015
"1653","2R",12230412,0.124928947667208
"1654","2R",12236365,0.633708297655083
"1655","2R",12245064,0.00862281239745492
"1656","2R",12278030,0.341602084987019
"1657","2R",12285679,0.000244467422588468
"1658","2R",12306075,0.719250496264325
"1659","2R",12312735,0.444381342968542
"1660","2R",12313036,0.152171942116332
"1661","2R",12371991,0.466395293459326
"1662","2R",12372289,5.26681880703314e-12
"1663","2R",12385999,0.0334321457569563
"1664","2R",12404603,0.417782660083546
"1665","2R",12416482,0.404487568052164
"1666","2R",12443412,0.665483405112746
"1667","2R",12473258,0.10640259002487
"1668","2R",12521814,0.717703575054104
"1669","2R",12537832,0.646167860825096
"1670","2R",12543711,0.955345944981619
"1671","2R",12555786,0.904955191650918
"1672","2R",12582174,0.947893677226616
"1673","2R",12596363,0.0054560247938683
"1674","2R",12603133,0.899362766420788
"1675","2R",12605817,0.715248527101445
"1676","2R",12608087,0.927217048215802
"1677","2R",12625534,0.0163393884746445
"1678","2R",12644592,0.99063525899934
"1679","2R",12667119,0.75973507343663
"1680","2R",12668320,0.795257844045264
"1681","2R",12686073,0.038169401076441
"1682","2R",12690912,0.0114259836902348
"1683","2R",12693151,0.736895316881876
"1684","2R",12778898,0.0829027191547053
"1685","2R",12808212,0.337951119796801
"1686","2R",12831142,0.00106193318986356
"1687","2R",12842532,0.786259362480618
"1688","2R",12843092,0.047235275775708
"1689","2R",12854982,0.0228342726461617
"1690","2R",12869178,0.811120554311699
"1691","2R",12888322,0.88968222605515
"1692","2R",12889863,0.00462974641927835
"1693","2R",12919951,0.782794768490815
"1694","2R",12940098,0.0335920060356302
"1695","2R",12949845,0.482744855210071
"1696","2R",13000210,0.44523167329693
"1697","2R",13025696,0.720354631105081
"1698","2R",13037682,0.684279074672075
"1699","2R",13065027,0.425140515910933
"1700","2R",13070581,0.450346484118902
"1701","2R",13074358,0.237327879222509
"1702","2R",13110813,0.129884605740754
"1703","2R",13130144,0.864718736776172
"1704","2R",13155208,0.399492732744934
"1705","2R",13200931,0.479557584744635
"1706","2R",13210775,0.477952650262363
"1707","2R",13214818,0.0213929749005159
"1708","2R",13225486,0.421049266394106
"1709","2R",13277795,0.749928817269593
"1710","2R",13284812,0.136626688577359
"1711","2R",13288384,0.483644142256503
"1712","2R",13294060,0.83693195944228
"1713","2R",13296867,0.402207752045283
"1714","2R",13313783,0.0104706858147656
"1715","2R",13316231,0.509958947921241
"1716","2R",13326515,0.332318194871365
"1717","2R",13362974,2.3238499234473e-06
"1718","2R",13386060,9.26939924703541e-08
"1719","2R",13395596,0.270927332681081
"1720","2R",13402964,0.000263944101981756
"1721","2R",13416956,4.51644077143496e-05
"1722","2R",13428122,0.0384676061989982
"1723","2R",13444435,0.430045225250213
"1724","2R",13450708,8.42829877793521e-05
"1725","2R",13483966,0.205378673110522
"1726","2R",13485457,0.952259723506841
"1727","2R",13486463,0.726431842016962
"1728","2R",13490830,0.754011742694676
"1729","2R",13525167,0.807413880759038
"1730","2R",13538504,0.481203656885547
"1731","2R",13545307,0.929438910271889
"1732","2R",13546916,0.768030385144697
"1733","2R",13547518,0.732250434796402
"1734","2R",13547912,0.774395009408955
"1735","2R",13559737,0.320312914806352
"1736","2R",13569858,0.39569470316571
"1737","2R",13571846,0.459991857572995
"1738","2R",13575934,0.286542509324103
"1739","2R",13584402,0.882104971707468
"1740","2R",13611298,0.532816527201593
"1741","2R",13626510,0.89024858843152
"1742","2R",13644243,0.956191622812551
"1743","2R",13679726,0.852315143387703
"1744","2R",13682971,0.69950501506719
"1745","2R",13697654,0.915619247455793
"1746","2R",13740284,0.755738223808349
"1747","2R",13747628,0.919863955162759
"1748","2R",13749209,0.896368438247427
"1749","2R",13751445,0.000175405007704603
"1750","2R",13762252,0.574180547936624
"1751","2R",13789250,0.937123973629637
"1752","2R",13808532,0.249757059678182
"1753","2R",13843381,0.661508209500574
"1754","2R",13846010,0.574863613466969
"1755","2R",13867086,0.462430005441869
"1756","2R",13871788,0.568615726317461
"1757","2R",13925266,0.936144892624755
"1758","2R",13933766,0.949537408308448
"1759","2R",13966984,0.627779786103404
"1760","2R",13974513,0.00045200616538982
"1761","2R",13995134,0.0668958589711662
"1762","2R",14019370,0.865364629144976
"1763","2R",14022576,0.0588331563737452
"1764","2R",14028430,0.67672039745591
"1765","2R",14048672,0.612962789577368
"1766","2R",14052675,0.954952641013183
"1767","2R",14067742,0.169434436462234
"1768","2R",14068732,0.328151438003234
"1769","2R",14088871,0.666774717234643
"1770","2R",14111835,0.955402347017986
"1771","2R",14126648,0.0680921911084536
"1772","2R",14129382,0.0370760753242214
"1773","2R",14141814,0.92068734254088
"1774","2R",14188087,0.453046568284465
"1775","2R",14198470,0.867734905531922
"1776","2R",14208804,0.771346155121905
"1777","2R",14221276,0.699621541180697
"1778","2R",14248281,0.0318665135348588
"1779","2R",14261496,0.766613724285119
"1780","2R",14274147,0.0142045634158064
"1781","2R",14292351,0.0011224756129401
"1782","2R",14306641,0.0823487798136281
"1783","2R",14317242,0.000134990525831574
"1784","2R",14380596,0.610462067677819
"1785","2R",14383741,0.784991539588311
"1786","2R",14389783,0.911478499089173
"1787","2R",14390596,0.88893429129114
"1788","2R",14420998,0.793470482098229
"1789","2R",14429372,0.678221727539054
"1790","2R",14431203,0.43607097651566
"1791","2R",14481065,0.86804690559968
"1792","2R",14519965,0.780241100592511
"1793","2R",14526170,0.758006979242681
"1794","2R",14556296,0.870257491697756
"1795","2R",14556745,0.725333968740076
"1796","2R",14565775,0.585432336267574
"1797","2R",14582201,0.0424141336597527
"1798","2R",14612495,0.898786074331792
"1799","2R",14615009,0.924211420734469
"1800","2R",14621220,0.227225867682432
"1801","2R",14644808,0.753343718298892
"1802","2R",14662824,0.533825654404217
"1803","2R",14666767,0.676420055189676
"1804","2R",14667702,0.218810863644104
"1805","2R",14668571,0.948828576558151
"1806","2R",14676967,0.738109389899168
"1807","2R",14689926,0.216007179021394
"1808","2R",14712146,0.853855176853648
"1809","2R",14731594,0.771888960299372
"1810","2R",14738285,0.0489564998702038
"1811","2R",14787123,0.758459544401497
"1812","2R",14787670,0.61316052383888
"1813","2R",14790462,0.197576416660678
"1814","2R",14795825,8.20404900320263e-07
"1815","2R",14820630,0.704472929566875
"1816","2R",14903994,0.703252524402844
"1817","2R",14930002,0.764205152532491
"1818","2R",14943732,0.724992916486925
"1819","2R",14959964,0.0451551643250209
"1820","2R",14986674,0.629738784699951
"1821","2R",15026226,0.597092188130702
"1822","2R",15108766,0.997953618102072
"1823","2R",15131297,0.764560412128557
"1824","2R",15136205,0.643351597809792
"1825","2R",15137093,0.978618677669305
"1826","2R",15150501,0.273399647461091
"1827","2R",15168243,0.774228749472246
"1828","2R",15190866,0.235902662535492
"1829","2R",15203522,0.731349611476659
"1830","2R",15226189,0.902469541223883
"1831","2R",15246654,0.012121811549223
"1832","2R",15262538,0.656219743479828
"1833","2R",15269018,0.882194244477208
"1834","2R",15276439,0.0672715165669176
"1835","2R",15322573,0.8659969978802
"1836","2R",15356886,0.901691989256112
"1837","2R",15366394,0.0473089626526281
"1838","2R",15367436,0.799293960795569
"1839","2R",15374672,0.914561624330349
"1840","2R",15411954,0.435337214616219
"1841","2R",15418858,0.0590715856839846
"1842","2R",15431047,0.194873089704859
"1843","2R",15433898,0.828430609817017
"1844","2R",15437699,0.377384148244448
"1845","2R",15461249,0.623675987032277
"1846","2R",15482409,0.708716958117242
"1847","2R",15504016,0.29739557410866
"1848","2R",15506705,0.358086698193263
"1849","2R",15512655,0.641814125423367
"1850","2R",15635944,0.917938974475277
"1851","2R",15656925,0.687652323673364
"1852","2R",15728546,0.394743153104645
"1853","2R",15740632,0.695500841997251
"1854","2R",15811954,0.873817605340476
"1855","2R",15827471,0.0197502772907566
"1856","2R",15833649,0.0917250876320062
"1857","2R",15880245,0.635076069949817
"1858","2R",15884212,0.486060795758261
"1859","2R",15899773,0.623953145696761
"1860","2R",15903880,0.0474390271202546
"1861","2R",15915057,0.0148778297598294
"1862","2R",15923010,0.904912314753401
"1863","2R",15924012,0.632064144346113
"1864","2R",15929321,0.594031460693495
"1865","2R",15984954,0.699241692122178
"1866","2R",15987167,0.870349157054911
"1867","2R",16008821,0.000489121632697527
"1868","2R",16025251,0.862242420306315
"1869","2R",16056178,0.243800380218388
"1870","2R",16060803,0.000881198247416311
"1871","2R",16072952,0.967916571145843
"1872","2R",16086256,0.00196692285663656
"1873","2R",16088580,0.769014934415418
"1874","2R",16129737,0.00112253784566487
"1875","2R",16130589,0.0299297771052381
"1876","2R",16148324,0.958019517035038
"1877","2R",16206136,0.743974075550297
"1878","2R",16213758,0.955510514214521
"1879","2R",16216666,0.863589261309891
"1880","2R",16232231,0.130806147630445
"1881","2R",16232319,0.865443825212393
"1882","2R",16234066,0.943871050069086
"1883","2R",16272053,0.973855768823635
"1884","2R",16286285,0.747594933993516
"1885","2R",16315730,0.86190979106728
"1886","2R",16322149,0.417228690093407
"1887","2R",16327429,0.714015648926247
"1888","2R",16329386,0.864190459045522
"1889","2R",16334196,0.730134501473091
"1890","2R",16356619,0.375614738289771
"1891","2R",16356682,0.358985219805908
"1892","2R",16368479,0.557217414961142
"1893","2R",16386268,0.412500217306212
"1894","2R",16394101,0.782207482312756
"1895","2R",16398055,0.769898821578053
"1896","2R",16421535,0.212100602280494
"1897","2R",16428029,0.115019119453011
"1898","2R",16435030,0.719437616553777
"1899","2R",16468714,0.00839356907064974
"1900","2R",16470744,0.000339471918432508
"1901","2R",16475367,0.223181498230254
"1902","2R",16501103,0.270310800639701
"1903","2R",16513917,0.505968057603331
"1904","2R",16598051,0.720169783173163
"1905","2R",16650058,0.93454358319817
"1906","2R",16652864,0.107086224344934
"1907","2R",16693980,0.86203838831892
"1908","2R",16707004,0.782868490116795
"1909","2R",16714923,0.722213435593609
"1910","2R",16754116,0.116175563071732
"1911","2R",16795906,0.659285523448772
"1912","2R",16810690,0.853169003047683
"1913","2R",16840098,0.728777030124328
"1914","2R",16845865,0.377503198443128
"1915","2R",16853674,0.821001460031109
"1916","2R",16855598,0.467226655775924
"1917","2R",16882693,0.906078191007462
"1918","2R",16901386,0.0126370891764116
"1919","2R",16902334,0.986459646254812
"1920","2R",16928824,0.646798406742779
"1921","2R",16933925,0.105349799469209
"1922","2R",16943716,0.0721004454245826
"1923","2R",16945155,0.798414129173827
"1924","2R",16956581,0.149151239470969
"1925","2R",16994823,0.937903277005525
"1926","2R",17014106,0.577602936857856
"1927","2R",17081294,0.359469244891191
"1928","2R",17085628,0.298414274478327
"1929","2R",17100425,0.820822816389979
"1930","2R",17101854,0.892879825762596
"1931","2R",17134807,0.719011618715061
"1932","2R",17138746,0.866164076371193
"1933","2R",17143233,0.650777344190314
"1934","2R",17146217,0.125569248331872
"1935","2R",17157336,0.120367504147753
"1936","2R",17157696,0.829630039982205
"1937","2R",17164789,0.996808877474008
"1938","2R",17170914,0.968987168306884
"1939","2R",17221933,0.53869450478954
"1940","2R",17231993,0.6330596036941
"1941","2R",17287830,0.870279788516137
"1942","2R",17304465,0.626950737196389
"1943","2R",17318384,0.197221975404149
"1944","2R",17362558,0.744404948581217
"1945","2R",17364455,0.413483436532951
"1946","2R",17406782,0.767565288633625
"1947","2R",17417747,0.110634079672651
"1948","2R",17447967,0.0193759862512395
"1949","2R",17467686,0.18553837534072
"1950","2R",17470816,0.749810696438811
"1951","2R",17501293,0.775527779544879
"1952","2R",17518454,0.760770349334672
"1953","2R",17527125,0.86330848199769
"1954","2R",17532651,0.909845567383523
"1955","2R",17550008,0.523478922671854
"1956","2R",17600718,0.519035529112276
"1957","2R",17614037,0.98992284222437
"1958","2R",17615621,0.740669029677425
"1959","2R",17617079,0.941827088518251
"1960","2R",17623540,0.306937378551309
"1961","2R",17628374,0.880874178798576
"1962","2R",17632213,0.246238255937118
"1963","2R",17632821,0.958513570632126
"1964","2R",17637791,0.305226516914039
"1965","2R",17644413,0.587147096702653
"1966","2R",17650978,0.00815802422891014
"1967","2R",17665412,0.000256450272862676
"1968","2R",17669557,0.00032758200055912
"1969","2R",17678365,0.0188823273675376
"1970","2R",17679595,0.97066109898239
"1971","2R",17695957,0.911463028757891
"1972","2R",17700315,0.232584314430036
"1973","2R",17702742,0.0234349563692291
"1974","2R",17719079,0.760764356920123
"1975","2R",17719084,0.942434953620689
"1976","2R",17775710,1.2064964979534e-06
"1977","2R",17793354,0.724189476314563
"1978","2R",17862097,0.00302694691008245
"1979","2R",17864446,0.00703713505723961
"1980","2R",17882498,0.907246514032413
"1981","2R",17883069,0.00776101887142186
"1982","2R",17919553,3.22402070022326e-24
"1983","2R",17919854,0.0766658925969625
"1984","2R",17953230,0.462867105249105
"1985","2R",17958985,0.931711477116353
"1986","2R",17960789,0.795781030120419
"1987","2R",17975921,0.0664939550608372
"1988","2R",18002089,0.294947129993524
"1989","2R",18005355,0.000623145454037255
"1990","2R",18013446,0.475939664890898
"1991","2R",18013675,0.231313019069394
"1992","2R",18018273,1.03932425543933e-08
"1993","2R",18045202,0.959303011264948
"1994","2R",18045302,0.000118776410582573
"1995","2R",18055899,0.00137188845576695
"1996","2R",18056886,0.747820231501758
"1997","2R",18059933,0.32367458006647
"1998","2R",18085631,0.00238235718665746
"1999","2R",18104121,0.308852752482313
"2000","2R",18110267,0.848131039249455
"2001","2R",18123059,0.940753547769471
"2002","2R",18123132,0.808224349301041
"2003","2R",18149080,2.5255155254599e-07
"2004","2R",18156053,0.325748425716917
"2005","2R",18163641,0.819468609063569
"2006","2R",18181607,0.052390537106815
"2007","2R",18192479,0.923210741121902
"2008","2R",18193249,4.13642990468661e-08
"2009","2R",18195653,0.26984749677012
"2010","2R",18241232,0.393366389485786
"2011","2R",18247795,0.707540722303809
"2012","2R",18268342,0.777570380833463
"2013","2R",18308288,0.00191711423940585
"2014","2R",18342295,0.0235633021302652
"2015","2R",18387862,0.533507096090346
"2016","2R",18395172,0.00140513512497172
"2017","2R",18396726,0.0289750778630673
"2018","2R",18404402,0.547727076805131
"2019","2R",18424580,0.881891542604695
"2020","2R",18429353,0.886498224875842
"2021","2R",18432139,0.948168640228967
"2022","2R",18438554,0.545943041934037
"2023","2R",18447196,0.897919829190547
"2024","2R",18472226,0.192612470036423
"2025","2R",18473581,0.0663332860934332
"2026","2R",18481893,0.668157480948223
"2027","2R",18483487,0.652244236522461
"2028","2R",18507954,0.46357116618661
"2029","2R",18513278,0.46744643441146
"2030","2R",18513730,0.00481171839887065
"2031","2R",18530706,0.927995155119712
"2032","2R",18532690,0.850230579631372
"2033","2R",18538824,0.827100421689493
"2034","2R",18543364,0.717096885887043
"2035","2R",18546684,0.479951696507229
"2036","2R",18621931,0.603240543592638
"2037","2R",18624601,0.61030991939847
"2038","2R",18636850,0.895390276819732
"2039","2R",18653176,0.92360934902075
"2040","2R",18653564,0.0495704125224275
"2041","2R",18657317,0.0611318789326819
"2042","2R",18667958,0.0533385357533196
"2043","2R",18678539,0.0731907598147133
"2044","2R",18681677,5.63682974998661e-16
"2045","2R",18696953,0.985057024587543
"2046","2R",18728592,0.74796567308055
"2047","2R",18730650,0.715485794716979
"2048","2R",18731107,0.00652098213077186
"2049","2R",18762027,0.624964279485677
"2050","2R",18762934,0.891180503733732
"2051","2R",18769880,0.831018833229427
"2052","2R",18795198,0.000501846843730739
"2053","2R",18832354,0.756990806010613
"2054","2R",18836399,0.454509639417074
"2055","2R",18854923,0.949160186546532
"2056","2R",18863264,0.00735717010323143
"2057","2R",18901842,0.000104148412709369
"2058","2R",18908877,0.919114212761973
"2059","2R",18932096,0.809133781506163
"2060","2R",18950626,0.915684784331629
"2061","2R",18962528,0.000941684354898027
"2062","2R",19043041,0.908176229242933
"2063","2R",19047933,0.917527040253069
"2064","2R",19048798,0.696965344945408
"2065","2R",19066706,0.998644682596587
"2066","2R",19073527,0.94731834195841
"2067","2R",19095872,0.861364529965579
"2068","2R",19109062,0.162979584364801
"2069","2R",19119881,0.184811449040888
"2070","2R",19137582,0.0244599300919976
"2071","2R",19173679,0.404707546042201
"2072","2R",19175607,0.246495358524353
"2073","2R",19202199,0.667961673471956
"2074","2R",19212292,0.0154856526402552
"2075","2R",19221540,0.976776429662718
"2076","2R",19236888,0.563276497527953
"2077","2R",19238106,0.0509800270873092
"2078","2R",19239187,0.90789054284139
"2079","2R",19280334,0.380742541374096
"2080","2R",19280490,0.892381620099925
"2081","2R",19289628,0.77846073271131
"2082","2R",19292428,0.649814510086773
"2083","2R",19323469,0.618996871573649
"2084","2R",19350843,0.848735025113356
"2085","2R",19365158,0.694862585390544
"2086","2R",19365926,0.968743315532588
"2087","2R",19382106,0.342816656802852
"2088","2R",19386796,0.000513433325424633
"2089","2R",19392128,0.505021661939951
"2090","2R",19434986,0.0152374382500524
"2091","2R",19436633,0.542971894310559
"2092","2R",19457504,0.750447902501462
"2093","2R",19476103,0.464597629205705
"2094","2R",19493349,0.765048974972079
"2095","2R",19499663,0.880579993010403
"2096","2R",19507077,0.664828406073348
