"","DATA.Chr","DATA.Pos","adjusted.p.values"
"1363","2R",4729932,2.44581888370331e-10
"1364","2R",4732330,0.679198194241771
"1365","2R",4916994,0.13794141413717
"1366","2R",4972876,0.0196355106470014
"1367","2R",4995620,0.719294568145617
"1368","2R",5008833,0.247713503583581
"1369","2R",5109740,0.068878142513988
"1370","2R",5109900,0.822958895156684
"1371","2R",5110060,0.208794792079111
"1372","2R",5241573,0.000259555036259777
"1373","2R",5250486,0.829980234486489
"1374","2R",5255598,0.147890385101693
"1375","2R",5284404,0.968138215555667
"1376","2R",5415737,2.08697698062484e-07
"1377","2R",5474248,0.216351641644235
"1378","2R",5477514,0.853243847619039
"1379","2R",5515723,6.01875132756379e-10
"1380","2R",5538759,0.463762972590702
"1381","2R",5602431,0.54123565147189
"1382","2R",5606870,0.149179244504889
"1383","2R",5621318,6.53316773358188e-05
"1384","2R",5674873,0.0861543379550086
"1385","2R",5677298,0.789587671823494
"1386","2R",5685717,0.409328729437353
"1387","2R",5694250,0.80886849697824
"1388","2R",5710812,0.718145813109097
"1389","2R",5754496,0.970702783321684
"1390","2R",5786908,0.335427277763373
"1391","2R",5825641,0.704100432248501
"1392","2R",5841970,0.373265855580613
"1393","2R",5854612,0.518347047375676
"1394","2R",5919559,0.858674105589659
"1395","2R",6036411,0.173374922820788
"1396","2R",6062358,0.632326264052128
"1397","2R",6071086,0.526748023023687
"1398","2R",6501504,0.0827997946320834
"1399","2R",6512641,0.194359654125213
"1400","2R",6706306,0.518789666317773
"1401","2R",6756472,0.958156056341382
"1402","2R",6848819,0.788370145059332
"1403","2R",6853062,0.855346702408547
"1404","2R",6860675,0.509341449535362
"1405","2R",6869557,0.0567916924640746
"1406","2R",6907084,0.796736388497094
"1407","2R",6929800,0.953327924941688
"1408","2R",6968149,0.15172498900257
"1409","2R",7015851,0.0896592946575221
"1410","2R",7016652,0.748182380432104
"1411","2R",7021425,0.655542460400912
"1412","2R",7035848,0.0180962157681872
"1413","2R",7061823,0.703821314465092
"1414","2R",7088768,0.878076591130959
"1415","2R",7244849,0.909259039504588
"1416","2R",7303609,0.101034338158226
"1417","2R",7327128,0.856921073134861
"1418","2R",7328435,0.172630778060689
"1419","2R",7342120,0.994025010091756
"1420","2R",7392832,0.0013678886070215
"1421","2R",7425495,0.575396789312372
"1422","2R",7428638,0.659729651554108
"1423","2R",7604123,0.8073893479077
"1424","2R",7614563,0.04470251558393
"1425","2R",7618246,0.0268620038091444
"1426","2R",7635603,0.55789218538985
"1427","2R",7663344,0.771625408476143
"1428","2R",7680238,0.77306399129789
"1429","2R",7688944,0.828320807022215
"1430","2R",7690488,0.312395276896483
"1431","2R",7691703,0.903978736066271
"1432","2R",7726042,0.611903470240082
"1433","2R",7758186,0.191333608828113
"1434","2R",7778216,0.000151985944282687
"1435","2R",7791480,0.0395627942637153
"1436","2R",7835758,0.547892927431234
"1437","2R",7853885,0.580496601454374
"1438","2R",7858033,0.784832015552366
"1439","2R",7891968,0.888418620578693
"1440","2R",7902609,0.784035871336675
"1441","2R",7909053,0.966216724822725
"1442","2R",7949545,0.331611042268624
"1443","2R",7954848,0.423239735385753
"1444","2R",7959162,0.115100822377834
"1445","2R",7981864,0.618877728993507
"1446","2R",7985863,0.425189059517879
"1447","2R",8081793,0.584568511460989
"1448","2R",8085691,0.917321920138851
"1449","2R",8099450,0.873420047572571
"1450","2R",8157268,0.903527475049515
"1451","2R",8158863,0.375774733270504
"1452","2R",8167802,0.677273419756847
"1453","2R",8184381,0.230522358089143
"1454","2R",8189065,0.286303832322806
"1455","2R",8248830,0.911315913737311
"1456","2R",8251385,0.317446748469912
"1457","2R",8256729,0.818210031513129
"1458","2R",8268907,0.338755791742651
"1459","2R",8268910,0.900350533174957
"1460","2R",8290545,0.402189957611353
"1461","2R",8306880,0.644937727479615
"1462","2R",8311356,0.715498450585946
"1463","2R",8321622,0.736755142019554
"1464","2R",8360257,0.729510974426423
"1465","2R",8412764,0.828081365105079
"1466","2R",8417581,0.437946248982308
"1467","2R",8418316,0.853934736940073
"1468","2R",8428668,0.863236841311209
"1469","2R",8433934,0.675252373250837
"1470","2R",8444699,0.0273667952510143
"1471","2R",8502458,0.244919438758916
"1472","2R",8520226,0.540544273723491
"1473","2R",8572058,0.510131453027126
"1474","2R",8589464,0.862897552370504
"1475","2R",8609415,0.165095193447991
"1476","2R",8643878,0.170971705827551
"1477","2R",8697292,0.531768579957125
"1478","2R",8726717,0.639188298278611
"1479","2R",8759183,0.04317326753037
"1480","2R",8795295,0.77831326943548
"1481","2R",8801569,0.000215075715370711
"1482","2R",8813618,0.597874561964412
"1483","2R",8823613,0.816018736791561
"1484","2R",8840142,1.29795271833803e-05
"1485","2R",8845397,0.851552677916586
"1486","2R",9039245,0.000686408045462064
"1487","2R",9045217,9.57903132015543e-05
"1488","2R",9050821,0.873444253171882
"1489","2R",9095505,0.690815232996965
"1490","2R",9125678,0.593192138188651
"1491","2R",9126291,0.311667688965321
"1492","2R",9136834,0.380822044656422
"1493","2R",9171291,0.199207462276365
"1494","2R",9171609,0.189589109875639
"1495","2R",9186176,0.303409307392303
"1496","2R",9225154,0.90258206043627
"1497","2R",9233010,0.688759519587409
"1498","2R",9245591,0.40633768196232
"1499","2R",9250343,0.89645840673701
"1500","2R",9287064,0.823171802928306
"1501","2R",9313320,0.865387021679995
"1502","2R",9336087,0.668907122535438
"1503","2R",9344821,0.502955009805063
"1504","2R",9364646,0.918273262630894
"1505","2R",9412149,0.518265558538881
"1506","2R",9426915,0.126637854323345
"1507","2R",9438537,0.000809337930924212
"1508","2R",9438825,0.74419212077302
"1509","2R",9492226,0.842943524458234
"1510","2R",9501922,0.0132387755496249
"1511","2R",9528357,0.756247591750409
"1512","2R",9559440,0.952399624502551
"1513","2R",9636805,0.922879491876488
"1514","2R",9697550,1.42549363287317e-06
"1515","2R",9735582,0.672045341714204
"1516","2R",9745034,0.0618093819664979
"1517","2R",9756328,0.854838111639165
"1518","2R",9790539,0.884590218872831
"1519","2R",9791103,0.758676174222873
"1520","2R",9794917,0.702742145282535
"1521","2R",9821213,0.567795936731659
"1522","2R",9860749,0.468349048251872
"1523","2R",9985876,0.856388180472097
"1524","2R",10004594,0.875992262229032
"1525","2R",10026965,0.877575905395011
"1526","2R",10059367,0.307609973767911
"1527","2R",10101230,0.987126847123201
"1528","2R",10135642,0.364411974842268
"1529","2R",10159798,0.0344941295146885
"1530","2R",10159843,0.010764295057925
"1531","2R",10163214,0.850378209563726
"1532","2R",10194754,0.0130152252743493
"1533","2R",10225717,0.67776271528203
"1534","2R",10243417,0.0649485445556286
"1535","2R",10253934,0.881845975165299
"1536","2R",10258711,0.000148752948801104
"1537","2R",10268128,0.313432915517278
"1538","2R",10306748,0.838336627849723
"1539","2R",10309918,0.724086752663121
"1540","2R",10313804,0.650814885511846
"1541","2R",10320766,0.0001806517827862
"1542","2R",10320814,0.000272574013493961
"1543","2R",10335172,0.873630986060948
"1544","2R",10347532,0.0129039114336146
"1545","2R",10352351,0.520669411071295
"1546","2R",10361155,0.0553147409448146
"1547","2R",10363146,0.220504643213329
"1548","2R",10371751,0.520349388714785
"1549","2R",10372956,0.511191118189335
"1550","2R",10377465,0.00010352831810574
"1551","2R",10404652,0.759695286606733
"1552","2R",10407540,0.0713893586687406
"1553","2R",10419914,0.277205698255861
"1554","2R",10425674,0.7579992251728
"1555","2R",10468793,0.882237379614736
"1556","2R",10477813,0.000807629822023343
"1557","2R",10488839,0.24142499232685
"1558","2R",10513015,0.873370484096078
"1559","2R",10555926,0.126503400851029
"1560","2R",10575959,0.891902972713092
"1561","2R",10619517,0.192742787606886
"1562","2R",10647981,0.779978843283073
"1563","2R",10678093,0.797171191794352
"1564","2R",10679569,0.657185579905423
"1565","2R",10686013,0.905289468869399
"1566","2R",10687782,0.665778930240403
"1567","2R",10730832,0.682735062484045
"1568","2R",10731655,0.670328898770385
"1569","2R",10759829,0.571517242444303
"1570","2R",10770051,0.728510546180616
"1571","2R",10795265,0.193241578457769
"1572","2R",10821352,0.016490947446052
"1573","2R",10832274,0.0104367599677209
"1574","2R",10833280,0.574050391375247
"1575","2R",10878274,3.16748994812613e-06
"1576","2R",10884795,0.861968375378119
"1577","2R",10904969,0.486684509544297
"1578","2R",10919345,0.0042367106772214
"1579","2R",10967300,0.729308652827228
"1580","2R",10971789,0.826560712800068
"1581","2R",10973107,0.6923517700215
"1582","2R",10974940,0.0431249258009741
"1583","2R",11000067,0.872682410051669
"1584","2R",11050785,0.721824059091014
"1585","2R",11075512,0.390506904551614
"1586","2R",11081096,0.193185999216655
"1587","2R",11103799,0.072615722901591
"1588","2R",11117168,0.661690944891369
"1589","2R",11117300,0.689290745639083
"1590","2R",11144521,0.856922221680953
"1591","2R",11185374,0.00665365641050416
"1592","2R",11189599,0.306926481620892
"1593","2R",11241108,0.747498391669715
"1594","2R",11260672,0.254609613910606
"1595","2R",11317292,0.0124701219350278
"1596","2R",11319060,0.0466115478747425
"1597","2R",11358122,0.665788500760824
"1598","2R",11379123,0.965246139114932
"1599","2R",11391932,0.954837276091877
"1600","2R",11392146,0.736683432638745
"1601","2R",11401035,0.107830102379261
"1602","2R",11408958,0.749567592876074
"1603","2R",11437097,0.000906665914910676
"1604","2R",11459028,0.945029572013999
"1605","2R",11476980,0.618297106682951
"1606","2R",11522552,0.734072572786557
"1607","2R",11536161,0.0897063121349252
"1608","2R",11536843,0.560878128848729
"1609","2R",11544099,0.000917842251821456
"1610","2R",11556896,0.52783971503486
"1611","2R",11563023,0.0047730121358996
"1612","2R",11566545,0.803323837890261
"1613","2R",11576348,0.534784615463419
"1614","2R",11585269,0.865742605420544
"1615","2R",11603695,0.749205962110751
"1616","2R",11616655,6.52429919898152e-06
"1617","2R",11628540,0.866807217312796
"1618","2R",11629615,0.061270570541151
"1619","2R",11652309,0.908254370222525
"1620","2R",11664355,1.53656581712513e-15
"1621","2R",11677739,0.440803946571089
"1622","2R",11684957,0.915557263864071
"1623","2R",11698295,0.900005152547236
"1624","2R",11702938,1.51331955893953e-05
"1625","2R",11733774,0.234772184189102
"1626","2R",11746519,0.204637637870819
"1627","2R",11749368,0.534212858853621
"1628","2R",11817739,0.616139656346307
"1629","2R",11832647,0.165907377030266
"1630","2R",11875576,0.819437005002088
"1631","2R",11912728,0.763556086021256
"1632","2R",11913940,0.54823113993668
"1633","2R",11919640,0.838530997402827
"1634","2R",11941751,0.722538562838821
"1635","2R",11942138,1.99889030877853e-10
"1636","2R",11950513,0.578524165266173
"1637","2R",11976839,0.899969943780392
"1638","2R",11977721,0.00823946522044992
"1639","2R",11981187,0.595078093001933
"1640","2R",12000724,0.10308942804084
"1641","2R",12028317,0.291882867931674
"1642","2R",12046944,0.384122536859422
"1643","2R",12060145,0.782462240870177
"1644","2R",12064732,1.3414201005611e-05
"1645","2R",12073192,0.068601924981247
"1646","2R",12096242,0.238595936084036
"1647","2R",12105689,0.133264983508176
"1648","2R",12122778,0.547617170554144
"1649","2R",12205954,0.000959623111784634
"1650","2R",12207375,0.0160947262655791
"1651","2R",12208333,0.858430523153914
"1652","2R",12209692,0.780749120329883
"1653","2R",12230412,0.480329105858811
"1654","2R",12236365,0.769190007580383
"1655","2R",12245064,0.087450078969489
"1656","2R",12278030,0.388345902572462
"1657","2R",12285679,1.57737493004978e-05
"1658","2R",12306075,0.872019783211014
"1659","2R",12312735,0.82240448531876
"1660","2R",12313036,0.408969180101824
"1661","2R",12371991,0.564931720832484
"1662","2R",12372289,6.85221076512083e-11
"1663","2R",12385999,6.45715504456731e-06
"1664","2R",12404603,0.0125372002201658
"1665","2R",12416482,0.199573822160432
"1666","2R",12443412,0.990949302567283
"1667","2R",12473258,0.0422284374230545
"1668","2R",12521814,0.890852379631431
"1669","2R",12537832,0.0127241016941706
"1670","2R",12543711,0.802481953446742
"1671","2R",12555786,0.819971598993069
"1672","2R",12582174,0.0652147302653148
"1673","2R",12596363,0.0648720495248876
"1674","2R",12603133,0.726960247281554
"1675","2R",12605817,0.363346013200212
"1676","2R",12608087,0.809547661168692
"1677","2R",12625534,0.104176123978302
"1678","2R",12644592,0.834374800239656
"1679","2R",12667119,0.690037738230627
"1680","2R",12668320,0.0436500547478015
"1681","2R",12686073,0.0341199375899392
"1682","2R",12690912,0.050699863928517
"1683","2R",12693151,0.863275947421696
"1684","2R",12778898,0.000448167806156021
"1685","2R",12808212,0.680350633104255
"1686","2R",12831142,0.393507726538598
"1687","2R",12842532,0.748803352244799
"1688","2R",12843092,0.410803764511763
"1689","2R",12854982,0.441620529957047
"1690","2R",12869178,0.497754219434652
"1691","2R",12888322,0.852386704622526
"1692","2R",12889863,0.477856471411159
"1693","2R",12919951,0.945922384375687
"1694","2R",12940098,0.000137536406612722
"1695","2R",12949845,0.442086917124008
"1696","2R",13000210,0.178131964805727
"1697","2R",13025696,0.891166242253747
"1698","2R",13037682,0.294960247318929
"1699","2R",13065027,0.121715556959325
"1700","2R",13070581,0.00842896588474313
"1701","2R",13074358,0.401651828169676
"1702","2R",13110813,0.873654039992431
"1703","2R",13130144,0.629997042376493
"1704","2R",13155208,0.69119601173558
"1705","2R",13200931,0.562376463868779
"1706","2R",13210775,0.745538431806786
"1707","2R",13214818,0.138696559766188
"1708","2R",13225486,0.506690576930859
"1709","2R",13277795,0.0522683564624803
"1710","2R",13284812,0.194781413317611
"1711","2R",13288384,0.938750106029602
"1712","2R",13294060,0.644847449187036
"1713","2R",13296867,0.856089605428976
"1714","2R",13313783,0.0014805968162228
"1715","2R",13316231,0.796641530701507
"1716","2R",13326515,0.169624428095617
"1717","2R",13362974,0.00380145060085121
"1718","2R",13386060,0.0468344916637305
"1719","2R",13395596,0.213699560578674
"1720","2R",13402964,1.35417272177764e-06
"1721","2R",13416956,0.00446328460903144
"1722","2R",13428122,0.0805078537232228
"1723","2R",13444435,0.269159581209905
"1724","2R",13450708,0.0791911092623364
"1725","2R",13483966,0.304005680662994
"1726","2R",13485457,0.619394610761343
"1727","2R",13486463,0.467133861565854
"1728","2R",13490830,0.866974124379438
"1729","2R",13525167,0.811988843477679
"1730","2R",13538504,0.445274015687972
"1731","2R",13545307,0.198919331914681
"1732","2R",13546916,0.910875651359084
"1733","2R",13547518,0.265219192815187
"1734","2R",13547912,0.0864788245097158
"1735","2R",13559737,0.16882849788288
"1736","2R",13569858,0.183818073166231
"1737","2R",13571846,0.0811588313039064
"1738","2R",13575934,0.170121375021504
"1739","2R",13584402,0.724005587141021
"1740","2R",13611298,0.465489204904843
"1741","2R",13626510,0.731790588700119
"1742","2R",13644243,0.772620578114285
"1743","2R",13679726,0.656574238382253
"1744","2R",13682971,0.317913705235785
"1745","2R",13697654,0.923398300459395
"1746","2R",13740284,0.579988673530507
"1747","2R",13747628,0.925079625703066
"1748","2R",13749209,0.458055080515866
"1749","2R",13751445,4.59442205305338e-05
"1750","2R",13762252,0.00616079797086648
"1751","2R",13789250,0.462582047166034
"1752","2R",13808532,0.0971901740541929
"1753","2R",13843381,0.848295034914085
"1754","2R",13846010,0.546863331091125
"1755","2R",13867086,0.944552214688908
"1756","2R",13871788,0.962070002002425
"1757","2R",13925266,0.832752195893963
"1758","2R",13933766,0.794237215550423
"1759","2R",13966984,0.438643023549173
"1760","2R",13974513,0.000134012536242171
"1761","2R",13995134,0.362636714273303
"1762","2R",14019370,0.826924288105261
"1763","2R",14022576,0.557354496227633
"1764","2R",14028430,0.114129115541001
"1765","2R",14048672,0.655055342801042
"1766","2R",14052675,0.731503305678049
"1767","2R",14067742,0.406383166440603
"1768","2R",14068732,0.272926139775497
"1769","2R",14088871,0.173722207540746
"1770","2R",14111835,0.881858675152253
"1771","2R",14126648,0.231038182247396
"1772","2R",14129382,0.0110490424975299
"1773","2R",14141814,0.267454137310067
"1774","2R",14188087,0.513081048882446
"1775","2R",14198470,0.703350054402812
"1776","2R",14208804,0.860017496917559
"1777","2R",14221276,0.696624876500017
"1778","2R",14248281,0.19212274955147
"1779","2R",14261496,0.315682907676684
"1780","2R",14274147,0.191689795484588
"1781","2R",14292351,0.628619340928007
"1782","2R",14306641,0.948584099882349
"1783","2R",14317242,2.57055462830211e-07
"1784","2R",14380596,0.544431964418505
"1785","2R",14383741,0.900934549614814
"1786","2R",14389783,0.895015842437135
"1787","2R",14390596,0.805338948359871
"1788","2R",14420998,0.869537175680034
"1789","2R",14429372,0.772532128300132
"1790","2R",14431203,0.187567156891005
"1791","2R",14481065,0.0158526316829064
"1792","2R",14519965,0.791178776473556
"1793","2R",14526170,0.697792637773247
"1794","2R",14556296,0.635866074564028
"1795","2R",14556745,0.715820717603416
"1796","2R",14565775,0.521508407260619
"1797","2R",14582201,0.0812047634752429
"1798","2R",14612495,0.315335144213759
"1799","2R",14615009,0.743291325889531
"1800","2R",14621220,0.270748332136278
"1801","2R",14644808,0.432648097643513
"1802","2R",14662824,0.789515574491603
"1803","2R",14666767,0.229089090300992
"1804","2R",14667702,0.16380502995704
"1805","2R",14668571,0.908060249218662
"1806","2R",14676967,0.412993836148098
"1807","2R",14689926,0.577171319379718
"1808","2R",14712146,0.587738213291826
"1809","2R",14731594,0.910972982376901
"1810","2R",14738285,0.346521496146571
"1811","2R",14787123,0.425324128096881
"1812","2R",14787670,0.509717114445332
"1813","2R",14790462,0.135710328507006
"1814","2R",14795825,7.32265794516825e-05
"1815","2R",14820630,0.660428028802304
"1816","2R",14903994,0.888209631932094
"1817","2R",14930002,0.507064278418723
"1818","2R",14943732,0.877781249853484
"1819","2R",14959964,0.0489404160379397
"1820","2R",14986674,0.180743617903005
"1821","2R",15026226,0.59368311400735
"1822","2R",15108766,0.983463577896527
"1823","2R",15131297,0.882629967535054
"1824","2R",15136205,0.621600431637441
"1825","2R",15137093,0.987736253240536
"1826","2R",15150501,0.356194459820416
"1827","2R",15168243,0.501590416584301
"1828","2R",15190866,0.785535013645879
"1829","2R",15203522,0.491460223359153
"1830","2R",15226189,0.909534499476435
"1831","2R",15246654,0.0707620383681008
"1832","2R",15262538,0.740682779488049
"1833","2R",15269018,0.482971147164834
"1834","2R",15276439,0.855257149330164
"1835","2R",15322573,0.648895142249546
"1836","2R",15356886,0.904174477577399
"1837","2R",15366394,0.63731107798383
"1838","2R",15367436,0.611170825107022
"1839","2R",15374672,0.855360479970613
"1840","2R",15411954,0.145755950062292
"1841","2R",15418858,0.00897178831809681
"1842","2R",15431047,0.0832962516483558
"1843","2R",15433898,0.0479577586952201
"1844","2R",15437699,0.909036823745468
"1845","2R",15461249,0.478782552141459
"1846","2R",15482409,0.851731629800083
"1847","2R",15504016,0.820770233415262
"1848","2R",15506705,0.0797705167681652
"1849","2R",15512655,0.41703346355293
"1850","2R",15635944,0.716980204664607
"1851","2R",15656925,0.837640408544482
"1852","2R",15728546,0.309483275814339
"1853","2R",15740632,0.428859208740784
"1854","2R",15811954,0.697936628311022
"1855","2R",15827471,0.0282922686757544
"1856","2R",15833649,1.54882981923032e-06
"1857","2R",15880245,0.567545090169921
"1858","2R",15884212,0.379706713670183
"1859","2R",15899773,0.532930899797815
"1860","2R",15903880,0.250335007075254
"1861","2R",15915057,0.182629782061397
"1862","2R",15923010,0.795544109343308
"1863","2R",15924012,0.943693627310128
"1864","2R",15929321,0.274564124983918
"1865","2R",15984954,0.0750555331118754
"1866","2R",15987167,0.650424008921108
"1867","2R",16008821,0.0123885122463826
"1868","2R",16025251,0.973240003042907
"1869","2R",16056178,0.108875458197259
"1870","2R",16060803,0.000321869634921415
"1871","2R",16072952,0.992948419473364
"1872","2R",16086256,0.000203110266220401
"1873","2R",16088580,0.883395596824303
"1874","2R",16129737,0.000233995629198795
"1875","2R",16130589,0.160327961274609
"1876","2R",16148324,0.864514863856294
"1877","2R",16206136,0.863035565163225
"1878","2R",16213758,0.344668112002442
"1879","2R",16216666,0.138482149396669
"1880","2R",16232231,0.543030058904213
"1881","2R",16232319,0.970821074742219
"1882","2R",16234066,0.938692491920428
"1883","2R",16272053,0.971050893240063
"1884","2R",16286285,0.694722718257496
"1885","2R",16315730,0.0402214950014575
"1886","2R",16322149,0.372881944061813
"1887","2R",16327429,0.968009208257366
"1888","2R",16329386,0.625640831963406
"1889","2R",16334196,0.632272127169624
"1890","2R",16356619,0.111252709070668
"1891","2R",16356682,0.690424827248851
"1892","2R",16368479,0.668810177970153
"1893","2R",16386268,0.230321602029187
"1894","2R",16394101,0.873244848673331
"1895","2R",16398055,0.871759366610062
"1896","2R",16421535,0.573633809416942
"1897","2R",16428029,0.0677369044074425
"1898","2R",16435030,0.893383770208247
"1899","2R",16468714,0.000825210562561978
"1900","2R",16470744,0.148409834312958
"1901","2R",16475367,0.147559992751198
"1902","2R",16501103,0.754772917376111
"1903","2R",16513917,0.741490791072197
"1904","2R",16598051,0.593719564987142
"1905","2R",16650058,0.805121525653489
"1906","2R",16652864,0.160173781677697
"1907","2R",16693980,0.535281543338863
"1908","2R",16707004,0.899385553380772
"1909","2R",16714923,0.317941354106361
"1910","2R",16754116,0.408343531461469
"1911","2R",16795906,0.614895529176266
"1912","2R",16810690,0.629235302833847
"1913","2R",16840098,0.839677977909744
"1914","2R",16845865,0.626181926679884
"1915","2R",16853674,0.964377997166209
"1916","2R",16855598,0.46228173221376
"1917","2R",16882693,0.720896224133552
"1918","2R",16901386,0.000617579763346722
"1919","2R",16902334,0.849968829248416
"1920","2R",16928824,0.443433809414552
"1921","2R",16933925,0.801379024596811
"1922","2R",16943716,0.872678952635915
"1923","2R",16945155,0.00150309493882218
"1924","2R",16956581,0.28870477289244
"1925","2R",16994823,0.771369120721268
"1926","2R",17014106,0.487556539340571
"1927","2R",17081294,0.000135458307912946
"1928","2R",17085628,0.653313067226482
"1929","2R",17100425,0.843922343997564
"1930","2R",17101854,0.684444314445349
"1931","2R",17134807,0.877836625048484
"1932","2R",17138746,0.639402716300119
"1933","2R",17143233,0.613141845055526
"1934","2R",17146217,0.504348651769411
"1935","2R",17157336,0.184216567908185
"1936","2R",17157696,0.884323967316299
"1937","2R",17164789,0.278604674585432
"1938","2R",17170914,0.982767400063528
"1939","2R",17221933,0.840954579721504
"1940","2R",17231993,0.634816601310957
"1941","2R",17287830,0.552933842320765
"1942","2R",17304465,0.971577151625981
"1943","2R",17318384,4.37977990315979e-05
"1944","2R",17362558,0.891252979591437
"1945","2R",17364455,0.365853615787997
"1946","2R",17406782,0.873099622718403
"1947","2R",17417747,0.446380924644751
"1948","2R",17447967,0.000537365256549916
"1949","2R",17467686,0.137321001544911
"1950","2R",17470816,0.901289248229228
"1951","2R",17501293,0.919690797264315
"1952","2R",17518454,0.892105965895142
"1953","2R",17527125,0.84538816144918
"1954","2R",17532651,0.879966713787816
"1955","2R",17550008,0.912180972167625
"1956","2R",17600718,0.461521184098029
"1957","2R",17614037,0.323241144915806
"1958","2R",17615621,0.878105433962792
"1959","2R",17617079,0.924140956362686
"1960","2R",17623540,0.77962184928647
"1961","2R",17628374,0.542289058492477
"1962","2R",17632213,0.774894412621405
"1963","2R",17632821,0.881484615551964
"1964","2R",17637791,0.109237555451069
"1965","2R",17644413,0.106595707559971
"1966","2R",17650978,0.520835634776794
"1967","2R",17665412,0.027526919279279
"1968","2R",17669557,0.376203096425005
"1969","2R",17678365,0.277667821213657
"1970","2R",17679595,0.8348134015995
"1971","2R",17695957,0.236352724193899
"1972","2R",17700315,0.600754349106537
"1973","2R",17702742,0.287744365409445
"1974","2R",17719079,0.308749741884477
"1975","2R",17719084,0.884442132882481
"1976","2R",17775710,2.34827332398277e-10
"1977","2R",17793354,0.901561946329263
"1978","2R",17862097,0.22589656822162
"1979","2R",17864446,3.69575609100171e-09
"1980","2R",17882498,0.500194303542928
"1981","2R",17883069,0.0499997453373044
"1982","2R",17919553,2.5799427894879e-05
"1983","2R",17919854,0.660063436812529
"1984","2R",17953230,0.3943567555757
"1985","2R",17958985,0.817517709907647
"1986","2R",17960789,0.744550765603349
"1987","2R",17975921,0.0228956556029302
"1988","2R",18002089,0.217808873241406
"1989","2R",18005355,0.00737661022541698
"1990","2R",18013446,0.580434476799445
"1991","2R",18013675,0.564351209669452
"1992","2R",18018273,1.34061427902179e-05
"1993","2R",18045202,0.772614979937204
"1994","2R",18045302,0.0414630173427446
"1995","2R",18055899,0.0255601651869727
"1996","2R",18056886,0.538989806756932
"1997","2R",18059933,0.195036908416048
"1998","2R",18085631,0.04536973340445
"1999","2R",18104121,0.610500088118661
"2000","2R",18110267,0.507227291316652
"2001","2R",18123059,0.874420644178508
"2002","2R",18123132,0.68856021470951
"2003","2R",18149080,0.0129028503105947
"2004","2R",18156053,0.265433252832893
"2005","2R",18163641,0.941583829523776
"2006","2R",18181607,0.0749789610772522
"2007","2R",18192479,0.763978981390065
"2008","2R",18193249,0.00880835931164881
"2009","2R",18195653,0.819939748494277
"2010","2R",18241232,0.125085738658954
"2011","2R",18247795,0.87244270165721
"2012","2R",18268342,0.826589204820828
"2013","2R",18308288,2.74152384952874e-07
"2014","2R",18342295,0.182673014912038
"2015","2R",18387862,0.663031260931395
"2016","2R",18395172,0.0166563370936175
"2017","2R",18396726,0.000997333936225947
"2018","2R",18404402,0.659224334246683
"2019","2R",18424580,0.632952104429986
"2020","2R",18429353,0.884119984721949
"2021","2R",18432139,0.858656870540819
"2022","2R",18438554,0.103352507634475
"2023","2R",18447196,0.904371036191826
"2024","2R",18472226,0.921878220371643
"2025","2R",18473581,0.00101622441536962
"2026","2R",18481893,0.00413597910747097
"2027","2R",18483487,0.212579826023823
"2028","2R",18507954,0.658510587075529
"2029","2R",18513278,0.185847595817583
"2030","2R",18513730,0.00022481347360817
"2031","2R",18530706,0.872887554403626
"2032","2R",18532690,0.991951837170271
"2033","2R",18538824,0.799997246146581
"2034","2R",18543364,0.623117357847677
"2035","2R",18546684,0.187757797911029
"2036","2R",18621931,0.384135326244288
"2037","2R",18624601,0.283342190987751
"2038","2R",18636850,0.737853132950339
"2039","2R",18653176,0.756707079988951
"2040","2R",18653564,0.714943614696487
"2041","2R",18657317,0.513781631295032
"2042","2R",18667958,0.127589458932742
"2043","2R",18678539,0.0820119974711095
"2044","2R",18681677,3.37668586791958e-06
"2045","2R",18696953,0.972373737332852
"2046","2R",18728592,0.891816109987629
"2047","2R",18730650,0.997451084184153
"2048","2R",18731107,0.324935363934409
"2049","2R",18762027,0.738339951454662
"2050","2R",18762934,0.756019548468969
"2051","2R",18769880,0.51085438305276
"2052","2R",18795198,0.0230787740431304
"2053","2R",18832354,0.886625132328793
"2054","2R",18836399,0.509563074293909
"2055","2R",18854923,0.857307001657858
"2056","2R",18863264,5.95849988716953e-07
"2057","2R",18901842,0.0108823273760605
"2058","2R",18908877,0.77342571904005
"2059","2R",18932096,0.263861029902041
"2060","2R",18950626,0.731037789005778
"2061","2R",18962528,0.115899143665872
"2062","2R",19043041,0.785664384367761
"2063","2R",19047933,0.84793399748469
"2064","2R",19048798,0.703352225846976
"2065","2R",19066706,0.285637874595995
"2066","2R",19073527,0.874999422004973
"2067","2R",19095872,0.536356125525997
"2068","2R",19109062,0.381749040842296
"2069","2R",19119881,0.880511491961226
"2070","2R",19137582,0.13464722011695
"2071","2R",19173679,0.972618505179538
"2072","2R",19175607,0.350635277405372
"2073","2R",19202199,0.897761916417363
"2074","2R",19212292,7.84435899362612e-05
"2075","2R",19221540,0.840015390036538
"2076","2R",19236888,0.967255477216162
"2077","2R",19238106,0.00699507587833549
"2078","2R",19239187,0.880063661687518
"2079","2R",19280334,0.107558016711727
"2080","2R",19280490,0.867380481536697
"2081","2R",19289628,0.744155595244342
"2082","2R",19292428,0.615553986532541
"2083","2R",19323469,0.55724836439893
"2084","2R",19350843,0.647115435418665
"2085","2R",19365158,0.304187429825266
"2086","2R",19365926,0.871118754898736
"2087","2R",19382106,0.984634328541628
