"2024-12-19 11:55:40,475 - INFO - TESTING AUTHENTICATION!"
"2024-12-19 11:55:48,175 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_flag"
"2024-12-19 11:55:48,176 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,281 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_freqbandID"
"2024-12-19 11:55:48,281 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,397 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_mode"
"2024-12-19 11:55:48,398 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,506 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_sensor"
"2024-12-19 11:55:48,506 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,623 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_sm"
"2024-12-19 11:55:48,623 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,761 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_sm_uncertainty"
"2024-12-19 11:55:48,762 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,866 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_t0"
"2024-12-19 11:55:48,866 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,lat,lon "
"2024-12-19 11:55:48,978 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--ERA5"
"2024-12-19 11:55:49,104 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:49,105 - INFO - Coverage ds.earthserver.xyz--7000--ERA5  has 7 bands:"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 0 : 2 metre dewpoint temperature"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 1 : Surface pressure"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 2 : Surface thermal radiation downwards"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 3 : 2 metre temperature"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 4 : 10 metre U wind component"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 5 : 10 metre V wind component"
"2024-12-19 11:55:49,105 - INFO - ds.earthserver.xyz--7000--ERA5: Band 6 : Total precipitation"
"2024-12-19 11:55:49,105 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--ERA5_Land_monthly"
"2024-12-19 11:55:49,380 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:49,381 - INFO - Coverage ds.earthserver.xyz--7000--ERA5_Land_monthly  has 50 bands:"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 0 : 10 metre U wind component"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 1 : 10 metre V wind component"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 2 : 2 metre dewpoint temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 3 : 2 metre temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 4 : Evaporation from bare soil"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 5 : Evaporation from open water surfaces excluding oceans"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 6 : Evaporation from the top of canopy"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 7 : Evaporation from vegetation transpiration"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 8 : Forecast albedo"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 9 : Lake bottom temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 10 : Lake ice total depth"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 11 : Lake ice surface temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 12 : Lake mix-layer depth"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 13 : Lake mix-layer temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 14 : Lake shape factor"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 15 : Lake total layer temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 16 : Leaf area index, high vegetation"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 17 : Leaf area index, low vegetation"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 18 : Potential evaporation"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 19 : Runoff"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 20 : Skin reservoir content"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 21 : Skin temperature"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 22 : Snow albedo"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 23 : Snow cover"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 24 : Snow density"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 25 : Snow depth"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 26 : Snow depth"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 27 : Snow evaporation"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 28 : Snowfall"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 29 : Snowmelt"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 30 : Soil temperature level 1"
"2024-12-19 11:55:49,381 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 31 : Soil temperature level 2"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 32 : Soil temperature level 3"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 33 : Soil temperature level 4"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 34 : Sub-surface runoff"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 35 : Surface latent heat flux"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 36 : Surface net solar radiation"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 37 : Surface net thermal radiation"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 38 : Surface pressure"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 39 : Surface runoff"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 40 : Surface sensible heat flux"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 41 : Surface solar radiation downwards"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 42 : Surface thermal radiation downwards"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 43 : Temperature of snow layer"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 44 : Evaporation"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 45 : Total precipitation"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 46 : Volumetric soil water layer 1"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 47 : Volumetric soil water layer 2"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 48 : Volumetric soil water layer 3"
"2024-12-19 11:55:49,382 - INFO - ds.earthserver.xyz--7000--ERA5_Land_monthly: Band 49 : Volumetric soil water layer 4"
"2024-12-19 11:55:49,382 - INFO - Coverage ds.earthserver.xyz--7000--EU_DEM does not have 3 dimensions. Skipped coverage."
"2024-12-19 11:55:49,382 - INFO - Coverage ds.earthserver.xyz--7000--S1A_IW_GRD_HH_Greenland does not have 3 dimensions. Skipped coverage."
"2024-12-19 11:55:49,382 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S1_GRDH_IW_DV_VH"
"2024-12-19 11:55:49,509 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S1_GRDH_IW_DV_VV"
"2024-12-19 11:55:49,633 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S1_GRDM_EW_DH_HH"
"2024-12-19 11:55:49,764 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S1_GRDM_EW_DH_HV"
"2024-12-19 11:55:49,894 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S1_GRDM_EW_DV_VH"
"2024-12-19 11:55:50,019 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S1_GRDM_EW_DV_VV"
"2024-12-19 11:55:50,123 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_AOT_10m"
"2024-12-19 11:55:50,301 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B01_20m"
"2024-12-19 11:55:50,485 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B02_10m"
"2024-12-19 11:55:50,666 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B03_10m"
"2024-12-19 11:55:50,834 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B04_10m"
"2024-12-19 11:55:51,002 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B05_20m"
"2024-12-19 11:55:51,196 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B06_20m"
"2024-12-19 11:55:51,371 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B07_20m"
"2024-12-19 11:55:51,544 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B08_10m"
"2024-12-19 11:55:51,545 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:51,733 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B09_60m"
"2024-12-19 11:55:51,920 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B11_20m"
"2024-12-19 11:55:52,107 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B12_20m"
"2024-12-19 11:55:52,296 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_B8A_20m"
"2024-12-19 11:55:52,468 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_CLASSI_60m"
"2024-12-19 11:55:52,625 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:52,626 - INFO - Coverage ds.earthserver.xyz--7000--S2_L2A_CLASSI_60m  has 3 bands:"
"2024-12-19 11:55:52,626 - INFO - ds.earthserver.xyz--7000--S2_L2A_CLASSI_60m: Band 0 : opaque"
"2024-12-19 11:55:52,626 - INFO - ds.earthserver.xyz--7000--S2_L2A_CLASSI_60m: Band 1 : cirrus"
"2024-12-19 11:55:52,626 - INFO - ds.earthserver.xyz--7000--S2_L2A_CLASSI_60m: Band 2 : snowice"
"2024-12-19 11:55:52,626 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_CLDPRB_10m"
"2024-12-19 11:55:52,799 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_SCL_20m"
"2024-12-19 11:55:52,972 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:52,972 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_SNWPRB_10m"
"2024-12-19 11:55:53,128 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_TCI_10m"
"2024-12-19 11:55:53,295 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:53,295 - INFO - Coverage ds.earthserver.xyz--7000--S2_L2A_TCI_10m  has 3 bands:"
"2024-12-19 11:55:53,295 - INFO - ds.earthserver.xyz--7000--S2_L2A_TCI_10m: Band 0 : red"
"2024-12-19 11:55:53,295 - INFO - ds.earthserver.xyz--7000--S2_L2A_TCI_10m: Band 1 : green"
"2024-12-19 11:55:53,295 - INFO - ds.earthserver.xyz--7000--S2_L2A_TCI_10m: Band 2 : blue"
"2024-12-19 11:55:53,295 - INFO - Coverage ds.earthserver.xyz--7000--S2_L2A_TCI_Greenland does not have 3 dimensions. Skipped coverage."
"2024-12-19 11:55:53,295 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S2_L2A_WVP_10m"
"2024-12-19 11:55:53,475 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_GIFAPAR_global"
"2024-12-19 11:55:53,589 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_IWV_global"
"2024-12-19 11:55:53,710 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_OTCI_global"
"2024-12-19 11:55:53,846 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_RC681_global"
"2024-12-19 11:55:53,978 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_RC865_global"
"2024-12-19 11:55:54,102 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_RC_GIFAPAR_RC681_global"
"2024-12-19 11:55:54,206 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_OLCI_L2_LFR_RC_GIFAPAR_RC865_global"
"2024-12-19 11:55:54,333 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__sea_ice_fraction_tx_Greenland"
"2024-12-19 11:55:54,333 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:54,442 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__sea_surface_temperature_tx_Greenland"
"2024-12-19 11:55:54,442 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:54,562 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__sensible_heat_tx_Greenland"
"2024-12-19 11:55:54,562 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:54,671 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__snow_albedo_tx_Greenland"
"2024-12-19 11:55:54,671 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:54,794 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__snow_depth_tx_Greenland"
"2024-12-19 11:55:54,794 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:54,899 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__surface_pressure_tx_Greenland"
"2024-12-19 11:55:54,899 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:55,000 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__temperature_tx_Greenland"
"2024-12-19 11:55:55,000 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:55,100 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__u_wind_tx_Greenland"
"2024-12-19 11:55:55,101 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:55,222 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S3_SLSTR_SL_2_LST__v_wind_tx_Greenland"
"2024-12-19 11:55:55,223 - DEBUG - Coverage carrying the prefix 'earthserver' - Axis Lables were set to ansi,Lat,Lon "
"2024-12-19 11:55:55,343 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_AI_aerosol_index_335_367_global"
"2024-12-19 11:55:55,466 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_AI_aerosol_index_335_367_precision_global"
"2024-12-19 11:55:55,570 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_AI_aerosol_index_340_380_global"
"2024-12-19 11:55:55,682 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:55,682 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_AI_aerosol_index_340_380_precision_global"
"2024-12-19 11:55:55,809 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:55,810 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_AI_aerosol_index_354_388_global"
"2024-12-19 11:55:55,952 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:55,952 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_AI_aerosol_index_354_388_precision_global"
"2024-12-19 11:55:56,065 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,065 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_LH_aerosol_mid_height_global"
"2024-12-19 11:55:56,170 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,171 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_LH_aerosol_mid_height_precision_global"
"2024-12-19 11:55:56,305 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,305 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_LH_aerosol_mid_pressure_global"
"2024-12-19 11:55:56,450 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,450 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_AER_LH_aerosol_mid_pressure_precision_global"
"2024-12-19 11:55:56,570 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,570 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CH4_methane_mixing_ratio_bias_corrected_global"
"2024-12-19 11:55:56,687 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,687 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CH4_methane_mixing_ratio_global"
"2024-12-19 11:55:56,808 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,808 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CH4_methane_mixing_ratio_precision_global"
"2024-12-19 11:55:56,935 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:56,935 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_base_height_global"
"2024-12-19 11:55:57,055 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,055 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_base_height_precision_global"
"2024-12-19 11:55:57,185 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,185 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_base_pressure_global"
"2024-12-19 11:55:57,309 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,309 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_base_pressure_precision_global"
"2024-12-19 11:55:57,427 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,427 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_fraction_global"
"2024-12-19 11:55:57,552 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,552 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_fraction_precision_global"
"2024-12-19 11:55:57,670 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,670 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_optical_thickness_global"
"2024-12-19 11:55:57,801 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,801 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_optical_thickness_precision_global"
"2024-12-19 11:55:57,946 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:57,957 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_top_height_global"
"2024-12-19 11:55:58,098 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:58,099 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_top_height_precision_global"
"2024-12-19 11:55:58,230 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:58,230 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_top_pressure_global"
"2024-12-19 11:55:58,418 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:58,418 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CLOUD_cloud_top_pressure_precision_global"
"2024-12-19 11:55:58,556 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:58,556 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CO_carbonmonoxide_total_column_corrected_global"
"2024-12-19 11:55:58,684 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CO_carbonmonoxide_total_column_global"
"2024-12-19 11:55:58,828 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:58,828 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_CO_carbonmonoxide_total_column_precision_global"
"2024-12-19 11:55:58,976 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:58,976 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_HCHO_formaldehyde_tropospheric_vertical_column_global"
"2024-12-19 11:55:59,118 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,118 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_HCHO_formaldehyde_tropospheric_vertical_column_precision_global"
"2024-12-19 11:55:59,249 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,249 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_NO2_air_mass_factor_total_global"
"2024-12-19 11:55:59,394 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,395 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_NO2_air_mass_factor_troposphere_global"
"2024-12-19 11:55:59,526 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,526 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_NO2_nitrogendioxide_tropospheric_column_global"
"2024-12-19 11:55:59,659 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,659 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_NO2_nitrogendioxide_tropospheric_column_precision_global"
"2024-12-19 11:55:59,785 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,785 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_NO2_nitrogendioxide_tropospheric_column_precision_kernel_global"
"2024-12-19 11:55:59,932 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
"2024-12-19 11:55:59,932 - INFO - Layer has 3 Dimensions: ds.earthserver.xyz--7000--S5p_L2_NO2_tm5_tropopause_layer_index_global"
"2024-12-19 11:56:00,057 - INFO - Warning: Null Value could not be found in Coverage Description. Default setting for Null Value is NA."
